,unique_id,children_0-2,children_2-5,children_5-18,adults_18-45,adults_45-60,adults_60-65,adults_65-70,adults_70+,no_people,household_type,quarter,rice,bread,buns_biscuits,pasta,cakes_puddings,pastry,other_bread_cereal,beef,pork,lamb,poultry,sausages,bacon_ham,offal_pate,processed_meat,meat,fish,seafood,preserved_seafood,processed_fish,whole_milk,low_milk,preserved_milk,yoghurt,cheese,other_milk,eggs,butter,margarine,peanut_butter,olive_oil,oils,animal_fats,citrus_fruit,bananas,apples,pears,stone_fruits,berries,fruits,dried_fruit_nuts,preserved_fruit,fresh_veg,cabbage,veg,root_veg,dried_veg,preserved_veg,potatoes,tuber_veg,sugar,jam,chocolate,confectionary,ice_cream,sugar_prod,sauces,condiments,misc,other_food,case_no,OECD_disposable_income,region,total_income,OECD_scale,gross_income,weekly_disposable_income,income_source,adult_food_cost,child_food_cost,total_food_cost,adult_total_expenditure,child_total_expenditure,total_expenditure,eng_rural_urb,scot_rural_urb,quarterly_weight,year
10,11,0,1,0,2,0,0,0,0,3,Index,January to March,0.35,3.045,2.545,0.295,0.0,2.99,4.535,2.69,0.0,0.0,3.05,0.875,0.0,0.0,1.45,0.0,0.0,0.0,0.0,1.49,0.945,0.445,0.0,0.0,0.795,0.425,0.0,0.0,0.0,0.0,1.095,0.0,0.0,0.58,0.405,1.195,0.645,0.795,2.2,0.0,0.345,0.0,1.04,0.45,1.265,0.675,0.0,1.415,0.245,1.245,0.0,0.0,4.035,3.07,0.0,0.0,1.125,0.0,0.395,0.0,15,355.6555555555555,South West,757.91,1.8,757.91,640.18,Wages salaries,97.405,0.0,97.405,530.4998543777941,0.0,530.4998543777941,Urban,,29.7678743935687,2016
11,12,0,0,0,0,0,1,1,0,2,Index,April to June,0.0,0.375,1.0,0.0,0.0,0.0,3.94,2.25,0.0,0.0,6.715,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.09,2.09,0.0,4.595,4.0,0.45,0.0,0.8,0.0,0.0,1.25,0.0,0.0,1.89,0.0,11.425,0.0,0.9,3.74,2.69,17.79,0.0,3.13,1.78,3.675,5.895,0.0,1.375,1.0,0.0,0.0,1.495,0.0,0.0,0.0,0.0,0.875,1.1,0.0,0.0,17,409.1946666666667,West Midlands,766.252,1.5,766.252,613.792,Wages salaries,97.69,0.0,97.69,575.5447625361973,0.0,575.5447625361973,Rural,,14.6477118737962,2015
12,13,0,0,0,2,0,0,0,0,2,Index,January to March,0.0,1.415,2.685,0.39,3.74,0.0,0.0,4.42,0.0,0.0,5.0,0.0,0.0,0.0,1.575,0.0,0.0,1.0,0.0,0.175,0.0,0.445,0.0,0.225,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.295,0.0,0.0,0.22,0.0,1.175,0.92,0.0,0.425,0.0,0.575,0.0,0.0,4.56,0.495,0.0,0.0,0.5,1.37,0.0,0.0,19,354.14000000000004,Yorkshire and the Humber,606.05,1.5,606.05,531.21,Wages salaries,52.72,0.0,52.72,598.820735808636,0.0,598.820735808636,Urban,,26.58017874199488,2016
13,14,1,1,0,2,0,0,0,0,4,Index,July to September,0.595,2.495,3.34,0.575,2.05,0.0,0.0,10.25,0.0,0.0,0.0,0.0,1.155,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945,18.595,0.0,1.25,2.3,1.515,2.505,0.0,0.0,1.725,0.0,0.0,0.75,0.0,0.75,0.0,0.0,6.81,1.65,0.0,0.0,1.275,0.245,1.245,2.165,0.0,0.625,0.5,3.375,1.66,0.0,2.195,0.325,1.5,0.0,1.145,0.0,0.0,0.0,21,442.7666666666666,Eastern,1174.92,2.1,1174.92,929.81,Wages salaries,173.48,0.0,173.48,940.579128978174,0.0,940.579128978174,Rural,,12.46778538243657,2015
14,15,0,0,0,2,0,1,0,0,3,Index,October to December,0.0,3.275,1.735,1.775,1.4,1.0,3.895,0.0,0.0,29.465,18.21,0.0,0.0,0.0,3.885,0.0,0.0,0.0,0.0,1.5,1.445,0.0,0.0,0.275,1.1,3.555,1.635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.175,0.0,0.0,0.0,0.5,0.975,1.825,0.0,1.195,0.75,0.795,2.45,0.0,0.0,1.0,2.54,1.05,1.45,0.0,0.5,0.0,0.0,3.99,0.0,0.0,0.0,22,359.76,London,821.1018741612158,2.0,804.15,719.52,Wages salaries,131.02,0.0,131.02,308.2031258992371,0.0,308.2031258992371,Urban,,27.42321914698279,2015
15,16,0,0,0,1,2,0,0,0,3,Index,October to December,1.65,5.48,0.0,0.425,0.775,0.0,3.6,0.0,0.0,4.75,13.545,0.75,1.66,0.0,4.065,0.0,3.3,0.0,0.0,0.0,0.0,0.825,0.0,0.0,4.525,0.675,0.0,1.625,0.0,0.0,0.0,0.0,0.0,3.175,0.22,0.75,0.295,1.5,0.0,0.0,1.39,0.0,3.095,1.38,2.575,3.295,0.55,4.32,0.555,2.95,0.0,0.775,2.0,0.9,2.0,0.0,4.995,0.9,0.0,0.0,23,948.9006,North East,2144.92,2.0,2144.92,1651.58,Wages salaries,246.475,0.0,246.475,1257.5784106545443,0.0,1257.5784106545443,Urban,,18.32251080485575,2015
16,17,2,0,0,2,0,0,0,0,4,Index,July to September,0.0,5.38,1.72,0.0,0.93,1.75,0.0,9.915,0.0,0.0,4.43,1.93,0.0,0.0,13.4,0.0,0.0,0.0,0.0,4.5,1.8,1.8,1.33,2.935,2.605,0.0,0.0,0.745,0.0,0.56,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,2.74,0.0,0.0,1.675,6.465,0.0,0.0,0.0,0.0,1.715,0.0,3.83,0.0,0.495,0.0,24,358.12857142857143,Northern Ireland,882.045,2.1,865.795,752.07,Wages salaries,107.135,0.0,107.135,571.0954656,0.0,571.0954656,,,11.55140433316474,2015
17,18,0,0,2,2,0,0,0,0,4,Index,October to December,0.2,6.215,2.865,0.5,2.58,0.0,2.595,0.0,0.0,0.0,0.0,4.37,0.99,0.23,3.225,0.0,0.0,0.0,0.0,0.0,1.095,0.445,0.0,1.5,4.28,4.53,1.1,0.0,0.49,0.0,0.0,1.49,0.0,0.0,1.0,0.0,0.595,0.0,1.0,0.0,0.995,0.0,0.0,0.0,2.165,1.6,0.55,1.17,2.435,1.0,0.0,0.0,8.595,5.75,0.0,0.0,1.42,0.0,0.0,0.0,25,175.1521739130435,North West and Merseyside,522.01,2.3,428.01,402.85,Wages salaries,89.565,1.585,92.7,310.4485733948145,2.085,314.0835733948145,Urban,,24.36336639470312,2015
18,19,0,0,0,0,0,0,0,2,2,Index,July to September,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.025,3.925,0.0,7.025,0.525,4.075,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,1.335,0.0,1.5,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.0,0.0,0.75,0.0,2.535,0.0,0.0,0.245,0.0,3.45,0.0,0.5,1.195,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.71,0.0,0.625,26,352.23333333333335,South East,583.57,1.5,583.57,528.35,Social sec. benefits,89.405,0.0,89.405,315.2792743831725,0.0,315.2792743831725,Urban,,20.34257792506455,2015
19,20,0,1,2,2,2,0,0,0,7,Index,October to December,0.0,4.365,7.325,0.0,8.0,2.485,4.22,4.5,0.0,0.0,0.0,1.75,1.495,0.0,11.4,0.0,0.0,0.0,0.0,0.0,4.99,1.445,8.0,1.195,6.14,1.49,4.375,1.65,0.0,0.0,0.0,0.0,0.5,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.245,0.0,0.0,0.0,1.875,0.0,8.65,1.375,0.14,7.0,0.0,0.0,0.0,1.215,0.0,0.95,0.0,27,237.42058823529413,North East,927.23,3.4,807.23,807.23,Social sec. benefits,118.5,0.0,118.5,384.41789656377745,0.0,384.41789656377745,Urban,,30.98219865799973,2015
20,21,0,0,0,0,0,1,0,0,1,Index,July to September,0.0,1.45,0.0,0.0,0.0,0.0,3.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.32,0.0,0.0,2.125,0.0,2.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.25,0.75,0.0,0.375,3.35,0.0,4.6,0.0,0.35,0.0,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,28,579.59,London,712.6769871794871,1.0,706.915,579.59,Wages salaries,53.8,0.0,53.8,165.19789337823914,0.0,165.19789337823914,Urban,,28.53937457233916,2015
21,22,0,0,0,2,0,0,0,0,2,Index,April to June,0.5,4.33,2.29,0.0,0.0,0.395,0.945,10.675,0.0,0.0,5.265,2.535,3.935,0.0,5.69,0.0,0.0,0.0,0.0,2.785,1.995,0.0,0.0,0.0,1.795,0.0,0.0,2.55,0.475,0.0,0.0,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0,0.595,0.225,0.595,0.59,0.0,3.84,0.945,2.005,0.49,0.63,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,29,362.00666666666666,North East,623.79,1.5,623.79,543.01,Wages salaries,68.9,0.0,68.9,425.6190411972661,0.0,425.6190411972661,Rural,,16.33987636415466,2015
22,23,0,0,0,0,0,0,0,1,1,Pensioner,January to March,0.0,0.0,0.0,0.0,2.355,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.095,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,1.59,0.415,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.23,0.0,0.765,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,30,174.192,East Midlands,194.64712818988505,1.0,174.192,174.192,Social sec. benefits,19.705,0.0,19.705,98.42132213062777,0.0,98.42132213062777,Rural,,19.61118822041132,2016
23,24,0,0,0,0,2,0,0,0,2,Index,July to September,0.72,1.06,0.745,0.425,0.0,0.0,2.38,2.675,1.75,0.0,4.445,1.5,0.0,0.87,0.0,0.0,0.0,3.25,0.0,1.445,0.0,1.6,0.0,2.44,5.845,2.83,0.8,0.0,0.5,0.0,1.44,0.0,0.0,0.175,0.545,0.0,0.0,0.0,1.44,0.0,5.025,0.0,2.025,1.31,2.03,1.09,0.0,2.33,1.235,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.225,0.0,31,1079.4466666666667,East Midlands,1641.22,1.5,1641.22,1619.17,Wages salaries,101.515,0.0,101.515,1161.81272889601,0.0,1161.81272889601,Rural,,19.17769252557412,2015
24,25,0,0,1,1,1,0,0,0,3,Index,April to June,0.0,0.54,1.815,0.0,1.325,0.0,6.92,1.145,0.0,0.0,12.975,2.1,0.0,0.0,7.55,0.0,3.605,0.0,0.0,1.0,1.725,0.0,0.0,1.39,0.0,0.35,1.0,0.0,0.63,0.0,2.995,0.625,0.0,0.0,1.05,0.0,0.0,0.0,4.15,0.0,0.0,0.0,1.17,0.0,2.82,1.645,0.0,0.345,0.0,0.875,0.0,0.0,0.0,0.0,1.5,0.0,1.84,0.0,1.0,0.0,32,204.26666666666665,London,442.1,1.8,378.1,367.68,Wages salaries,69.35,0.0,69.35,343.2937634160795,0.0,343.2937634160795,Urban,,28.62987887842718,2015
25,26,0,0,0,0,1,0,0,0,1,Index,July to September,0.0,0.75,1.0,0.4,0.0,3.0,0.795,0.0,0.0,0.0,5.095,0.0,0.0,0.0,0.77,0.0,0.0,0.725,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.93,1.77,0.0,1.27,0.0,1.325,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,1.25,0.0,33,513.29,Eastern,647.9633653846154,1.0,640.2825,513.29,Wages salaries,28.105,0.0,28.105,268.8946022304904,0.0,268.8946022304904,Rural,,15.45703534997269,2015
26,27,0,0,0,0,0,0,0,1,1,Index,October to December,0.0,0.465,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,149.042,Scotland,271.5823591168605,1.0,149.042,149.042,Social sec. benefits,7.165,0.0,7.165,90.42985630773975,0.0,90.42985630773975,,Rural,20.44001566528791,2015
27,28,0,0,0,1,1,0,0,0,2,Index,October to December,1.245,2.895,0.49,0.225,0.795,0.0,0.975,0.0,0.0,0.0,3.74,0.0,6.045,0.0,1.75,0.0,1.425,0.0,0.0,0.0,0.0,4.57,0.0,0.0,2.235,0.0,1.89,1.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.195,0.78,0.64,0.0,0.495,0.0,0.43,0.0,0.0,1.49,0.0,0.26,0.0,1.09,0.0,0.0,0.0,36,83.33333333333333,Scotland,233.38300579543073,1.5,125.0,125.0,Social sec. benefits,53.905,0.0,53.905,203.3036493188011,0.0,203.3036493188011,,Rural,22.36214760378088,2015
28,29,0,0,0,1,0,0,0,0,1,Index,July to September,0.0,2.15,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,110.0,North West and Merseyside,161.0,1.0,110.0,110.0,Wages salaries,35.525,0.0,35.525,218.86653947536664,0.0,218.86653947536664,Urban,,28.29742436158691,2015
29,30,0,0,0,0,2,0,0,0,2,Index,April to June,0.0,5.61,1.0,0.425,1.495,0.0,3.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.25,0.0,0.0,1.825,0.0,0.975,4.775,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,2.945,0.0,0.445,2.23,0.0,0.645,0.55,2.795,0.0,3.805,3.365,0.0,4.73,1.06,0.0,0.0,1.495,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,38,1020.12,Yorkshire and the Humber,2068.18,1.5,2068.18,1530.18,Wages salaries,270.52,0.0,270.52,987.9680487430041,0.0,987.9680487430041,Rural,,20.0487814533316,2015
30,31,0,0,2,3,0,0,0,0,5,Index,April to June,29.125,1.6,0.5,0.0,1.995,0.0,4.19,0.0,0.0,0.0,5.985,0.9,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.5,1.525,1.0,0.995,2.145,0.0,0.0,0.795,4.0,0.0,0.0,0.5,0.0,0.0,1.695,0.0,0.25,0.0,0.0,0.0,0.725,2.2,5.91,2.745,1.85,0.0,1.775,0.3,0.0,2.22,1.41,0.0,0.0,2.58,2.84,0.35,0.0,40,155.925,London,561.3839683104408,2.8,226.5,436.59,Social sec. benefits,141.48,34.925,176.405,405.18179190861616,61.62,466.80179190861617,Urban,,42.10864635954832,2015
31,32,0,0,0,0,1,0,0,0,1,Index,October to December,0.0,2.5,4.125,0.5,0.0,0.5,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,3.0,0.0,0.0,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.6,0.0,3.4,0.0,0.0,0.5,0.0,1.5,0.0,0.5,0.0,1.8,0.0,41,206.0,North West and Merseyside,312.27102994896813,1.0,206.0,206.0,Social sec. benefits,38.505,0.0,38.505,79.655,0.0,79.655,Urban,,20.40796467956892,2015
32,33,0,0,1,2,2,0,0,0,5,Index,January to March,1.5,2.495,2.92,0.0,1.995,2.0,2.425,6.955,0.0,5.625,0.0,1.45,0.0,0.0,15.29,0.0,0.0,0.0,2.99,3.995,0.0,1.705,0.0,4.2,5.0,0.995,1.2,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.68,1.295,0.645,0.325,3.29,2.98,1.595,1.29,1.35,1.3,5.875,4.32,0.0,2.315,1.24,0.65,0.0,0.0,8.14,2.25,0.875,0.0,2.325,0.0,0.0,0.0,42,685.7433333333333,London,2144.92,3.0,2144.92,1651.58,Wages salaries,235.19,18.145,259.935,1305.276914837458,29.81,1336.686914837458,Urban,,36.16646250255904,2016
33,34,1,0,0,2,0,0,0,0,3,Index,July to September,0.35,2.815,0.54,0.175,0.0,0.595,1.315,1.85,0.0,4.105,3.17,1.32,2.0,0.0,4.985,0.0,0.0,0.0,0.0,1.215,0.22,0.815,10.0,1.77,3.37,0.66,1.125,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0,0.0,0.0,1.42,1.07,0.0,0.0,0.0,0.445,0.0,0.445,0.395,0.0,0.275,0.745,0.99,0.0,0.0,0.0,0.0,0.0,0.0,3.255,0.0,3.985,0.0,43,227.98333333333332,West Midlands,483.57,1.8,70.1,410.37,Wages salaries,79.335,0.0,79.335,359.91462437379846,0.0,359.91462437379846,Urban,,23.21935802514548,2015
34,35,0,1,1,2,0,0,0,0,4,Index,July to September,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,219.0095238095238,Scotland,530.67,2.1,530.67,459.92,Wages salaries,7.695,0.0,7.695,313.7223436432018,0.0,313.7223436432018,,Urban,13.87250795559087,2015
35,36,1,2,0,2,0,0,0,0,5,Index,January to March,0.0,1.0,0.7,0.49,6.375,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.495,0.735,0.5,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.24,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.745,0.0,45,142.91666666666669,North West and Merseyside,343.0,2.4,343.0,343.0,Social sec. benefits,38.295,0.0,38.295,663.5327455484756,0.0,663.5327455484756,Urban,,19.59885478905866,2016
