,unique_id,children_0-2,children_2-5,children_5-18,adults_18-45,adults_45-60,adults_60-65,adults_65-70,adults_70+,no_people,household_type,quarter,rice,bread,buns_biscuits,pasta,cakes_puddings,pastry,other_bread_cereal,beef,pork,lamb,poultry,sausages,bacon_ham,offal_pate,processed_meat,meat,fish,seafood,preserved_seafood,processed_fish,whole_milk,low_milk,preserved_milk,yoghurt,cheese,other_milk,eggs,butter,margarine,peanut_butter,olive_oil,oils,animal_fats,citrus_fruit,bananas,apples,pears,stone_fruits,berries,fruits,dried_fruit_nuts,preserved_fruit,fresh_veg,cabbage,veg,root_veg,dried_veg,preserved_veg,potatoes,tuber_veg,sugar,jam,chocolate,confectionary,ice_cream,sugar_prod,sauces,condiments,misc,other_food,case_no,OECD_disposable_income,region,total_income,OECD_scale,gross_income,weekly_disposable_income,income_source,adult_food_cost,child_food_cost,total_food_cost,adult_total_expenditure,child_total_expenditure,total_expenditure,eng_rural_urb,scot_rural_urb,quarterly_weight,year
10,9964,0,0,0,0,2,0,0,0,2,Index,July to September,0.0,0.725,0.0,2.625,2.0,0.0,2.525,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.0,0.0,0.0,0.0,1.625,0.8,0.0,1.0,0.0,1.75,0.7,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.595,0.5,1.7,1.0,0.0,2.5,1.0,0.5,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,11,903.2199999999999,North West and Merseyside,1730.63,1.5,1730.63,1354.83,Wages salaries,74.905,0.0,74.905,921.3451847987006,0.0,921.3451847987006,Urban,,22.148974767955256,2017
11,9965,0,0,0,1,1,0,0,0,2,Index,July to September,0.0,4.635,1.085,0.33,0.625,2.285,2.24,0.0,0.0,0.0,1.12,0.58,0.0,0.0,6.445,0.0,0.0,0.0,0.0,1.585,0.0,0.835,0.0,0.0,2.25,1.86,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.915,0.64,0.55,1.8,0.0,0.0,0.27,0.25,5.975,0.25,1.6,0.2,0.0,4.77,0.77,1.7,0.0,0.0,1.545,0.75,0.385,0.0,2.51,0.0,0.775,0.0,12,577.1866666666666,Yorkshire and the Humber,932.650576923077,1.5,577.3,865.78,Self-employment inc.,91.825,0.0,91.825,548.6218786849549,0.0,548.6218786849549,Urban,,20.85979930187923,2017
12,9966,0,1,0,2,0,0,0,0,3,Index,April to June,0.0,1.67,0.0,2.205,0.5,4.65,1.12,3.75,0.0,0.0,2.0,2.84,0.0,0.0,3.14,0.0,0.0,0.0,0.0,1.29,2.125,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.57,0.0,2.15,0.645,0.77,0.0,0.0,1.0,2.0,0.0,0.0,3.915,0.845,1.135,0.0,13,394.8611111111111,Yorkshire and the Humber,870.08,1.8,870.08,710.75,Wages salaries,74.165,0.0,74.165,495.34620207551336,0.0,495.34620207551336,Urban,,29.08622928022473,2017
13,9967,0,0,0,2,0,0,0,0,2,Index,January to March,0.745,6.165,2.64,0.425,2.985,0.895,3.405,5.395,4.04,0.0,5.515,4.86,0.0,0.5,9.78,0.0,0.0,0.0,0.0,0.75,0.0,1.48,0.0,1.395,5.69,3.39,2.63,0.725,0.0,2.5,0.0,0.0,0.0,1.07,0.31,0.0,0.355,0.855,1.47,0.7,3.07,0.0,2.28,0.315,2.45,3.945,0.0,2.04,1.875,1.25,0.0,0.0,0.245,0.0,1.0,0.0,2.065,1.775,2.295,0.0,14,453.94,South West,837.53,1.5,849.53,680.91,Wages salaries,133.76,0.0,133.76,875.8358588370485,0.0,875.8358588370485,Urban,,20.37841260721855,2018
14,9968,0,0,0,2,2,0,0,0,4,Index,January to March,0.625,4.15,0.0,1.0,0.0,0.0,1.625,0.0,0.0,10.84,4.4,0.0,0.0,0.0,0.0,0.0,2.425,0.0,0.0,0.0,0.0,3.94,0.0,1.6,3.42,1.95,1.0,0.725,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,2.0,0.0,0.0,0.44,0.0,1.775,0.0,4.265,5.43,1.39,3.11,2.025,1.65,0.63,1.765,0.67,0.0,0.0,0.0,0.555,0.135,0.0,0.0,15,172.084,Yorkshire and the Humber,487.68833602325697,2.5,430.21,430.21,Social sec. benefits,68.655,0.0,68.655,324.855,0.0,324.855,Rural,,13.39304922099951,2018
15,9969,0,0,0,0,0,0,0,1,1,Index,January to March,0.0,0.0,0.0,0.0,1.0,0.0,2.265,3.5,0.0,8.495,2.5,1.86,1.895,0.795,4.395,0.0,7.25,2.5,0.995,2.0,0.0,0.545,0.0,1.105,1.5,0.275,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.5,3.115,0.0,0.5,0.845,1.24,7.11,0.0,1.0,0.5,3.335,0.0,0.0,0.0,0.0,0.0,1.0,0.795,0.0,0.495,0.0,16,181.85,Scotland,269.5337972309093,1.0,181.85,181.85,Social sec. benefits,83.255,0.0,83.255,174.86900839401295,0.0,174.86900839401295,,Rural,12.68392911491674,2018
16,9970,0,0,0,2,0,0,0,0,2,Index,July to September,0.8,3.875,1.5,0.6,0.95,5.0,1.345,1.75,0.0,0.0,0.0,2.045,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,1.17,0.0,0.5,2.1,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.325,0.4,0.0,0.0,0.0,0.0,0.0,1.825,0.0,2.325,0.9,2.625,17.015,0.9,2.125,1.45,1.8,0.0,0.0,1.0,0.495,0.0,0.0,1.0,0.0,0.0,0.0,17,898.2600000000001,Yorkshire and the Humber,1719.4,1.5,1719.4,1347.39,Wages salaries,94.23,0.0,94.23,650.3578420803168,0.0,650.3578420803168,Urban,,24.47988631287192,2017
17,9971,0,0,0,0,0,0,1,1,2,Index,January to March,0.0,2.575,4.7,0.36,0.0,0.0,1.56,0.0,0.0,0.0,4.68,2.425,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1.745,0.0,0.285,0.0,2.265,1.935,0.495,2.595,0.895,0.845,0.0,2.22,0.0,0.0,0.14,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.86,0.42,2.4,1.795,0.0,1.225,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,18,570.7333333333333,London,1096.92,1.5,1096.92,856.1,Annuities pensions,109.365,0.0,109.365,589.3809992398657,0.0,589.3809992398657,Urban,,19.375283867617558,2018
18,9972,1,0,0,1,1,0,0,0,3,Index,April to June,0.0,1.25,0.475,0.0,0.875,0.0,2.0,1.79,0.0,0.0,2.1,0.0,0.0,0.0,2.175,0.0,5.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.66,0.55,0.0,0.0,1.875,0.325,0.0,0.0,0.7,0.225,0.0,1.455,0.0,0.5,0.625,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.55,0.0,0.0,0.0,19,449.44444444444446,London,956.78,1.8,956.78,809.0,Wages salaries,59.625,0.0,59.625,1081.6007838178275,0.0,1081.6007838178275,Urban,,21.998215511661442,2017
19,9973,0,0,0,0,0,0,0,1,1,Pensioner,April to June,0.0,1.31,1.555,0.0,0.5,0.0,0.825,0.0,0.0,0.0,0.625,0.0,0.0,0.0,3.775,0.0,0.0,0.0,0.0,0.375,0.0,1.875,0.3,1.0,1.75,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.725,0.0,0.0,0.0,1.725,0.0,1.975,0.345,0.0,1.0,1.035,0.0,0.0,0.485,0.0,0.425,0.0,0.375,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,20,218.172,North East,224.7946282051282,1.0,218.172,218.172,Social sec. benefits,26.44,0.0,26.44,121.24595381038756,0.0,121.24595381038756,Urban,,28.43194488568772,2017
20,9974,0,0,0,0,0,0,1,0,1,Pensioner,October to December,0.0,0.815,0.0,0.0,0.0,0.0,0.0,30.705,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.25,0.0,2.94,0.0,0.0,3.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,245.98,South West,245.98,1.0,245.98,245.98,Social sec. benefits,53.015,0.0,53.015,380.2201873614091,0.0,380.2201873614091,Rural,,16.7540468770378,2017
21,9975,0,0,0,0,0,0,0,1,1,Index,April to June,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545,0.0,0.0,0.0,0.0,1.75,0.0,1.095,0.0,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,22,288.77,North West and Merseyside,382.70520481265646,1.0,288.77,288.77,Social sec. benefits,15.01,0.0,15.01,126.42539694031416,0.0,126.42539694031416,Urban,,20.042204666064894,2017
22,9976,0,1,3,2,0,0,0,0,6,Index,January to March,0.0,4.59,4.625,1.975,6.22,2.845,9.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.845,0.0,3.79,7.475,7.44,2.125,0.0,1.87,1.885,5.3,4.36,2.935,0.0,0.0,1.195,0.0,0.0,0.0,1.435,0.0,0.0,1.185,0.0,0.0,1.29,0.0,0.245,0.0,0.22,1.575,0.0,3.77,0.0,3.44,0.0,0.0,1.49,0.0,0.0,1.195,7.15,1.575,0.175,0.0,23,299.9344444444444,South East,904.14,2.7,900.29,809.823,Wages salaries,121.52,2.0,123.52,681.5693071191132,2.0,683.5693071191132,Urban,,21.82401394212055,2018
23,9977,0,0,0,0,1,1,0,0,2,Index,January to March,0.0,2.855,1.895,0.0,4.75,0.0,3.715,3.095,0.0,3.5,0.0,0.0,0.0,0.395,10.56,0.0,1.975,0.0,2.75,0.0,0.0,0.0,0.0,1.875,1.0,2.55,0.0,1.625,1.25,0.0,0.0,0.0,0.0,0.9,0.9,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.675,3.155,0.0,2.5,3.245,4.625,0.0,0.0,2.065,0.0,0.0,0.0,0.0,0.0,1.07,0.0,24,936.2266666666666,North West and Merseyside,1832.18,1.5,1832.18,1404.34,Wages salaries,114.805,0.0,114.805,1110.3591044159937,0.0,1110.3591044159937,Rural,,17.225002388362988,2018
24,9978,1,1,1,2,0,0,0,0,5,Index,April to June,0.0,4.095,10.17,0.425,0.995,0.0,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075,0.0,0.0,0.0,1.35,1.25,0.0,3.0,0.45,0.75,4.35,1.25,3.0,0.0,1.375,0.0,0.0,0.0,0.0,0.75,1.15,0.55,0.0,2.45,3.75,0.9,0.0,0.0,1.5,0.0,3.225,0.0,0.0,1.1,0.875,5.35,0.0,0.0,3.75,5.25,0.0,0.0,0.0,0.0,4.625,0.0,25,898.775,London,2342.01,2.4,2342.01,1866.26,Wages salaries,134.125,0.0,134.125,840.5440183370109,0.0,840.5440183370109,Urban,,36.94994343238065,2017
25,9979,0,1,1,1,0,0,0,0,3,Index,January to March,1.8,2.79,0.225,0.53,0.0,0.0,3.21,0.9,0.0,0.765,2.02,1.35,0.675,0.0,5.68,0.0,0.0,0.0,0.0,1.715,0.0,3.44,0.0,1.575,2.7,0.45,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.565,1.015,0.88,0.36,0.0,0.9,0.0,0.0,2.025,0.34,0.0,0.0,1.125,0.0,0.34,0.0,1.98,0.0,0.0,0.0,7.06,0.0,0.0,2.03,0.0,0.0,0.0,26,251.13675,South East,438.57926947681557,1.6,406.1,401.8188,Wages salaries,82.815,1.395,84.21,595.2274906076938,1.895,597.1224906076937,Rural,,19.22176252495836,2018
26,9980,0,0,0,0,1,0,0,2,3,Index,July to September,0.0,6.175,8.57,0.0,14.075,0.0,1.495,5.715,0.0,3.26,0.995,1.175,1.145,0.0,5.125,0.0,0.0,0.0,0.0,3.645,0.0,3.99,0.0,0.5,1.0,0.5,0.0,0.5,2.825,0.0,0.0,0.0,0.69,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035,0.0,0.67,2.0,0.695,0.0,2.54,0.5,1.625,2.215,0.475,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,27,339.712,Northern Ireland,790.204,2.0,790.204,679.424,Wages salaries,116.78,0.0,116.78,558.6963846153847,0.0,558.6963846153847,,,7.69463725390818,2017
27,9981,0,0,0,0,2,0,0,0,2,Index,July to September,0.0,1.05,1.835,0.0,0.0,0.0,2.095,5.96,3.295,0.0,0.0,0.84,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.34,0.655,0.0,0.0,1.5,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.765,0.0,0.0,0.0,2.92,0.0,2.49,0.25,0.0,0.0,0.0,2.0,1.765,0.0,0.0,0.0,3.25,0.0,3.46,0.0,1.75,0.0,28,1350.28,South West,2163.825,1.5,2163.825,1866.26,Self-employment inc.,109.725,0.0,109.725,866.2362931511171,0.0,866.2362931511171,Urban,,16.64558497143511,2017
28,9982,0,0,0,0,0,0,0,1,1,Index,July to September,0.775,1.4,2.15,0.0,0.85,3.4,0.5,0.0,0.0,0.0,2.125,0.75,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.225,0.0,1.64,0.0,0.5,2.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,4.875,0.0,0.0,0.0,0.0,0.5,1.625,1.295,0.0,0.925,0.0,1.0,0.0,1.0,1.0,0.0,1.5,0.0,2.9,0.0,0.5,0.0,29,479.682,Wales,556.1196682692308,1.0,544.552,479.682,Annuities pensions,73.37,0.0,73.37,349.72661723267026,0.0,349.72661723267026,Rural,,22.6153821915608,2017
29,9983,0,1,0,2,0,0,0,0,3,Index,October to December,0.945,0.5,3.78,0.0,0.0,1.28,7.43,0.0,0.0,0.0,3.115,0.0,1.0,0.0,8.245,0.0,0.0,0.0,0.0,6.15,0.93,2.12,0.0,3.0,0.0,0.425,2.0,0.0,0.945,1.5,0.0,1.245,0.0,1.02,0.35,1.425,0.35,0.75,5.64,1.335,1.97,0.0,0.725,0.795,2.32,2.725,0.0,1.675,0.19,3.65,0.8,0.0,0.695,0.495,0.0,0.0,3.16,0.395,3.74,0.0,30,541.6335555555555,Scotland,1203.03,1.8,1029.95,974.9404,Wages salaries,134.22,0.0,134.22,725.5871326570488,0.0,725.5871326570488,,Rural,11.925098916859,2017
30,9984,0,0,0,0,1,0,0,0,1,Index,July to September,0.0,2.1,2.375,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925,0.0,0.0,1.95,0.0,2.32,0.0,1.125,6.8,2.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.16,0.0,0.0,7.77,5.375,1.25,5.925,0.0,3.67,0.0,2.6,3.375,1.45,5.93,0.88,0.0,0.0,0.0,2.225,0.0,0.0,0.0,2.445,0.0,0.0,0.0,31,127.84,Eastern,135.52115384615385,1.0,127.84,127.84,Self-employment inc.,86.825,0.0,86.825,314.39744694978947,0.0,314.39744694978947,Rural,,17.71257451090518,2017
31,9985,0,0,1,3,0,0,0,0,4,Index,January to March,0.0,6.115,3.485,0.0,5.995,0.0,3.03,10.0,4.5,5.0,2.0,5.695,4.5,0.0,2.765,0.0,0.0,0.0,0.0,0.995,0.0,1.34,0.0,0.0,3.785,0.3,0.0,1.45,1.5,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.895,0.0,2.125,0.0,0.0,0.0,0.21,0.0,1.065,0.9,0.0,0.87,0.505,3.365,0.0,0.0,6.935,0.825,0.375,0.0,2.57,0.0,0.0,0.0,32,359.9130434782609,Wales,961.85,2.3,961.85,827.8,Wages salaries,138.085,3.37,141.58,467.80695177035864,28.365,496.29695177035865,Urban,,20.50558679700114,2018
32,9986,1,0,0,2,0,0,0,0,3,Index,January to March,0.0,0.0,0.0,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.875,1.65,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,33,396.31111111111113,West Midlands,832.09,1.8,832.09,713.36,Wages salaries,30.09,0.0,30.09,277.3813316363921,0.0,277.3813316363921,Urban,,27.678612587924583,2018
33,9987,0,0,0,0,0,1,0,0,1,Wealthy,October to December,0.0,1.79,2.64,0.0,7.75,0.0,1.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165,0.0,2.0,0.0,2.495,0.0,0.0,0.0,0.0,0.0,0.945,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.245,4.75,0.0,7.31,0.0,4.79,1.8,4.21,0.5,0.0,5.025,0.0,1.0,0.0,0.0,0.42,0.0,1.825,0.0,1.735,1.89,1.575,0.0,34,2342.01,South West,2354.6987019230774,1.0,2342.01,1866.26,Wages salaries,127.525,0.0,127.525,2098.1968441863105,0.0,2098.1968441863105,Urban,,16.7540468770378,2017
34,9988,0,0,0,2,0,0,0,0,2,Index,October to December,0.0,0.675,0.0,0.42,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,35,406.44,Scotland,701.81,1.5,701.81,609.66,Wages salaries,29.38,0.0,29.38,273.45560390070494,0.0,273.45560390070494,,Urban,21.63356567364486,2017
35,9989,0,0,0,0,1,0,0,0,1,Index,July to September,0.0,1.1,1.935,0.0,0.0,0.0,4.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.0,2.475,0.0,1.485,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,147.0,Eastern,247.9503050800712,1.0,147.0,147.0,Social sec. benefits,28.42,0.0,28.42,54.795,0.0,54.795,Urban,,27.39837020992828,2017
