,unique_id,children_0-2,children_2-5,children_5-18,adults_18-45,adults_45-60,adults_60-65,adults_65-70,adults_70+,no_people,household_type,quarter,rice,bread,buns_biscuits,pasta,cakes_puddings,pastry,other_bread_cereal,beef,pork,lamb,poultry,sausages,bacon_ham,offal_pate,processed_meat,meat,fish,seafood,preserved_seafood,processed_fish,whole_milk,low_milk,preserved_milk,yoghurt,cheese,other_milk,eggs,butter,margarine,peanut_butter,olive_oil,oils,animal_fats,citrus_fruit,bananas,apples,pears,stone_fruits,berries,fruits,dried_fruit_nuts,preserved_fruit,fresh_veg,cabbage,veg,root_veg,dried_veg,preserved_veg,potatoes,tuber_veg,sugar,jam,chocolate,confectionary,ice_cream,sugar_prod,sauces,condiments,misc,other_food,case_no,OECD_disposable_income,region,total_income,OECD_scale,gross_income,weekly_disposable_income,income_source,adult_food_cost,child_food_cost,total_food_cost,adult_total_expenditure,child_total_expenditure,total_expenditure,eng_rural_urb,scot_rural_urb,quarterly_weight,year
10,15371,0,1,1,2,0,0,0,0,4,Index,October to December,0.0,1.045,2.2,0.085,0.0,0.0,4.9,1.885,0.85,0.0,1.62,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,1.64,0.0,1.28,0.0,0.415,1.87,1.31,0.49,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.335,0.0,0.0,2.765,0.305,1.24,0.64,0.0,0.0,1.565,1.395,0.0,0.48,0.465,1.31,0.0,0.0,3.06,1.675,0.0,0.0,0.515,0.0,0.17,0.0,11,328.54285714285714,Eastern,803.37,2.1,243.37,689.94,Wages salaries,96.465,3.2,110.465,346.276848648482,3.2,360.276848648482,Rural,,17.42867013431855,2018
11,15372,0,1,2,2,0,0,0,0,5,Index,July to September,0.0,1.49,1.15,1.54,3.16,1.985,1.145,0.745,0.0,0.0,0.995,0.0,0.0,0.0,4.155,0.0,0.0,0.0,0.0,1.635,2.415,2.385,0.0,1.45,2.24,0.75,0.835,0.0,0.0,0.0,0.0,0.0,0.695,1.17,2.005,0.0,0.0,0.0,0.845,0.5,0.36,0.0,0.0,0.0,0.525,3.06,0.0,2.4,0.0,3.96,0.0,0.0,0.165,0.0,0.0,0.0,2.055,0.0,0.0,0.0,12,190.6,North West and Merseyside,564.8180497590249,2.4,485.8,457.44,Wages salaries,76.735,0.0,76.735,359.60258395879197,0.0,359.60258395879197,Urban,,23.72488883959546,2018
12,15373,0,0,0,0,2,0,0,0,2,Index,July to September,0.0,6.875,5.65,0.375,8.28,2.9,2.425,0.0,0.0,0.0,12.505,0.0,3.0,0.0,5.96,0.0,2.975,0.0,4.76,6.045,0.0,1.6,0.0,2.95,7.695,2.175,1.425,1.8,1.45,0.0,0.0,0.0,0.0,2.125,0.615,0.0,0.0,1.1,7.25,0.0,0.0,0.0,4.06,0.0,3.62,2.3,0.0,1.3,1.575,1.5,0.0,1.025,2.7,0.0,0.0,0.4,0.925,0.0,2.47,0.0,13,735.7266666666666,London,2021.04,1.5,2021.04,1103.59,Self-employment inc.,236.31,0.0,236.31,594.1832711390131,0.0,594.1832711390131,Urban,,30.70043646283938,2018
13,15374,0,0,0,0,0,1,0,0,1,Index,July to September,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.0,0.65,0.0,1.09,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.22,0.0,0.0,0.0,1.895,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,14,74.0,North East,187.41034437526952,1.0,74.0,74.0,Social sec. benefits,15.365,0.0,15.365,46.60448865402549,0.0,46.60448865402549,Urban,,26.2276684881365,2018
14,15375,0,0,0,0,1,0,0,1,2,Index,January to March,0.0,3.35,2.23,0.0,0.6,0.0,1.8,2.75,0.0,0.0,0.0,2.0,0.75,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,1.05,0.925,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.24,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.195,0.36,0.35,0.0,0.61,0.8,0.0,0.0,0.825,0.875,0.5,1.1,0.0,0.0,0.0,0.0,0.0,15,203.96676923076924,Wales,326.8276827260499,1.5,317.4901538461538,305.95015384615385,Social sec. benefits,50.265,0.0,50.265,180.99596652769864,0.0,180.99596652769864,Urban,,26.92836672251184,2019
15,15376,0,0,0,0,0,0,0,2,2,Index,October to December,0.0,2.525,1.76,0.0,0.0,0.0,1.25,6.195,0.0,0.0,2.0,1.25,1.5,0.0,8.65,0.0,2.21,0.0,0.0,0.0,0.0,3.82,0.0,1.03,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.655,0.0,1.155,0.0,0.0,0.0,0.0,0.0,0.3,1.28,0.825,0.56,0.0,4.625,2.31,0.0,0.8,0.0,0.0,1.875,0.0,0.0,0.45,0.0,0.0,0.0,16,421.84215384615385,South West,655.3832307692307,1.5,655.3832307692307,632.7632307692307,Annuities pensions,110.07,0.0,110.07,647.1620386601413,0.0,647.1620386601413,Urban,,15.76420908195473,2018
16,15377,0,0,2,0,2,0,0,0,4,Index,January to March,0.0,3.34,3.54,0.99,2.94,0.0,6.89,2.665,0.0,0.0,0.0,4.365,0.0,0.0,12.64,0.0,2.0,0.0,0.0,2.395,0.0,6.35,0.0,1.495,1.995,4.305,0.0,0.0,0.995,0.0,1.89,0.0,0.0,0.0,0.495,4.85,0.0,0.0,2.12,0.0,1.885,2.8,0.46,0.575,0.645,1.355,1.37,3.9,0.925,3.51,1.28,0.0,2.25,0.65,3.75,0.0,0.695,0.4,3.445,0.0,17,711.3952380952381,Scotland,1770.87,2.1,1424.73,1493.93,Wages salaries,162.4,9.17,181.195,1413.1226089327054,9.17,1421.9176089327054,,Urban,10.628548724340204,2019
17,15378,0,0,2,2,0,0,0,0,4,Index,April to June,0.0,6.225,3.35,4.45,0.7,2.5,2.8,17.41,4.975,0.0,4.945,6.0,2.0,0.0,6.0,0.0,6.75,3.1,0.0,0.0,1.8,0.0,0.0,3.0,8.1,5.35,4.2,3.0,2.675,0.0,0.0,0.0,0.0,1.85,0.9,1.125,1.85,9.95,2.5,2.125,1.875,0.0,9.325,1.625,6.375,3.495,0.0,8.075,2.15,6.75,2.95,0.0,2.0,1.8,7.0,2.8,1.8,0.0,1.25,0.0,18,10.076190476190476,South West,26.45,2.1,26.45,21.16,Investment income,221.5,0.5,222.0,2823.6753602072063,3.0,2824.1753602072063,Rural,,26.910735714026043,2018
18,15379,0,0,0,0,1,0,0,1,2,Index,October to December,0.0,3.95,2.285,0.0,1.825,1.79,0.0,0.0,0.0,3.76,0.995,0.0,0.75,0.0,1.74,0.0,0.0,1.645,0.0,1.295,0.0,2.0,0.0,0.0,0.895,0.0,1.4,0.0,0.595,0.0,0.0,0.0,0.0,0.545,0.39,0.0,0.0,0.0,5.695,0.0,0.0,0.0,0.935,0.475,0.695,0.0,0.0,0.0,0.0,0.995,0.65,0.0,0.0,0.0,0.0,0.0,1.095,0.0,1.1,0.0,19,208.48676923076923,North West and Merseyside,463.23327634673956,1.5,312.7301538461538,312.7301538461538,Social sec. benefits,57.635,0.0,57.635,165.145,0.0,165.145,Urban,,34.15303219704225,2018
19,15380,0,0,0,0,2,0,0,0,2,Index,April to June,0.0,4.5,2.84,0.0,5.07,2.125,1.25,6.0,5.0,0.0,6.25,0.0,8.995,0.0,18.6,0.0,0.0,0.0,3.34,9.47,0.0,0.84,0.0,0.0,0.0,4.8,0.94,2.27,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,30.94,0.75,0.0,1.345,0.0,0.0,1.95,0.0,4.345,0.0,3.125,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,20,541.9733333333334,Northern Ireland,1034.67,1.5,1034.67,812.96,Wages salaries,164.29,0.0,164.29,387.10681853846154,0.0,387.10681853846154,,,7.00319379345128,2018
20,15381,0,0,0,1,2,0,0,0,3,Index,January to March,0.0,6.99,3.52,1.66,6.415,1.25,9.245,10.275,2.16,0.0,0.0,4.22,2.575,1.24,11.4,0.0,1.94,0.0,1.57,0.35,0.4,2.69,0.0,3.925,8.63,2.5,1.445,0.745,0.0,0.75,0.0,0.0,0.0,0.0,0.795,0.5,0.0,3.555,4.265,3.79,5.74,0.7,1.6,0.5,4.325,3.395,0.0,1.065,2.495,4.465,0.0,2.6,7.265,5.695,4.75,1.195,8.365,0.0,1.55,0.0,21,393.925,Scotland,810.21,2.0,810.21,787.85,Self-employment inc.,208.61,0.0,208.61,1390.4757872652544,0.0,1390.4757872652544,,Urban,14.129413942543552,2019
21,15382,0,0,1,1,0,0,0,0,2,Index,July to September,0.0,1.225,0.4,0.0,0.495,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.485,0.225,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.27,0.0,0.525,0.395,0.0,0.0,0.0,0.0,0.0,0.0,2.725,0.7,0.0,0.0,1.07,0.0,0.0,0.0,22,207.5,Yorkshire and the Humber,409.45964884218716,1.5,311.25,311.25,Social sec. benefits,22.06,3.04,25.1,326.798203686348,17.855,344.653203686348,Urban,,19.8494696170519,2018
22,15383,0,0,1,0,2,0,0,0,3,Index,July to September,0.0,10.145,7.545,3.855,0.825,0.0,4.7,0.0,4.37,0.0,0.0,7.205,2.445,0.0,16.77,0.0,0.0,0.0,0.0,2.6,6.445,0.595,0.0,3.465,3.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.345,5.245,3.25,0.0,0.0,1.19,0.0,0.495,0.94,0.0,6.01,0.5,0.75,0.0,0.295,1.15,1.225,2.75,0.0,0.425,0.0,0.55,0.0,23,443.19444444444446,Northern Ireland,975.96,1.8,975.96,797.75,Wages salaries,209.425,5.83,225.255,597.1573076923077,14.055,621.2123076923077,,,7.65622108053209,2018
23,15384,0,0,0,0,0,2,0,0,2,Index,January to March,0.0,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.5,1.75,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.75,1.25,4.0,0.9,1.375,0.0,0.0,0.0,0.45,0.0,0.0,0.65,0.0,0.0,0.0,0.0,2.25,1.0,3.0,0.0,0.0,0.0,0.325,0.0,24,1903.7933333333333,West Midlands,2362.6,1.5,2362.6,1849.82,Self-employment inc.,63.525,0.0,63.525,617.0862294915512,0.0,617.0862294915512,Rural,,17.74405498991021,2019
24,15385,0,0,0,1,0,1,0,0,2,Index,January to March,0.0,3.52,1.74,3.08,0.5,3.29,0.0,0.0,0.0,0.0,1.595,0.0,0.0,0.0,0.725,0.0,5.27,0.0,1.87,1.5,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.095,0.0,0.0,0.345,0.39,0.19,0.25,0.0,1.0,0.0,0.0,0.0,3.34,0.0,4.16,1.295,0.0,2.825,0.285,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,25,389.8666666666666,London,632.98,1.5,582.98,584.8,Wages salaries,57.96,0.0,57.96,493.12596781640553,0.0,493.12596781640553,Urban,,25.931540010951977,2019
25,15386,0,0,0,2,0,0,0,0,2,Index,July to September,1.5,1.475,3.85,0.0,2.0,0.0,2.975,0.0,0.0,0.0,4.225,2.25,1.0,0.0,0.0,0.0,0.0,0.0,1.975,0.0,0.82,0.0,0.0,0.0,3.85,0.55,3.245,0.0,0.0,0.0,1.725,0.0,0.0,0.375,0.45,1.125,0.0,3.1,0.0,0.0,2.01,0.0,2.575,0.24,2.15,2.745,0.0,1.0,1.0,1.425,0.0,0.0,4.55,2.4,2.2,5.375,2.075,0.0,0.625,0.0,26,843.9591999999999,London,1657.02,1.5,1618.56,1265.9388,Wages salaries,173.21,0.0,173.21,942.0829725810988,0.0,942.0829725810988,Urban,,43.39794753561047,2018
26,15387,0,0,0,0,0,1,0,1,2,Index,January to March,0.0,1.53,2.5,0.3,0.69,0.0,1.25,2.285,3.4,4.35,0.0,1.465,4.25,0.0,1.8,0.0,0.0,0.0,0.0,2.375,0.0,5.025,0.0,0.0,2.675,2.0,1.2,0.825,1.95,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.875,1.36,3.34,0.0,2.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,0.0,27,247.8267692307692,South West,371.7401538461538,1.5,371.7401538461538,371.7401538461538,Social sec. benefits,78.13,0.0,78.13,394.21153213166144,0.0,394.21153213166144,Urban,,11.286711255084606,2019
27,15388,0,0,0,1,1,0,0,0,2,Index,April to June,0.0,0.345,1.665,0.69,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845,0.0,0.0,0.0,0.0,0.375,1.1,0.0,0.0,0.0,0.75,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.5,0.0,1.0,1.0,0.0,0.0,1.875,0.5,0.0,0.745,28,495.4266666666667,North West and Merseyside,920.53,1.5,920.53,743.14,Wages salaries,21.93,0.0,21.93,305.1035023277139,0.0,305.1035023277139,Urban,,28.74903905566552,2018
28,15389,0,0,0,0,0,0,0,2,2,Index,July to September,0.0,1.9,1.55,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,2.5,0.0,0.5,10.205,0.0,0.0,0.0,4.59,1.05,0.0,3.375,0.0,4.125,0.875,0.0,0.75,0.0,1.625,0.0,0.0,0.0,0.0,2.225,2.1,0.8,0.0,0.0,4.5,0.425,0.0,0.95,1.725,0.0,4.75,3.925,0.0,1.25,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,4.3,0.0,0.0,0.0,29,461.32523076923076,Eastern,748.8678461538461,1.5,748.8678461538461,691.9878461538461,Social sec. benefits,85.47,0.0,85.47,410.75400870376126,0.0,410.75400870376126,Urban,,23.355024608254805,2018
29,15390,0,0,0,0,0,1,0,0,1,Index,April to June,0.0,0.925,3.6,0.28,3.15,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.3,0.0,1.25,0.625,0.0,0.0,0.0,0.75,0.0,0.0,0.0,30,754.67,South East,985.098685897436,1.0,978.33,754.67,Wages salaries,17.105,0.0,17.105,287.2756569157578,0.0,287.2756569157578,Urban,,24.36841964109401,2018
30,15391,0,0,0,0,0,0,2,0,2,Index,July to September,0.93,2.33,2.84,1.21,1.67,1.75,0.745,0.0,0.0,0.0,0.0,2.005,1.5,0.0,2.995,0.0,0.0,0.0,0.0,0.6,0.93,1.84,0.0,0.97,2.795,0.0,1.285,0.0,0.485,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,1.395,2.48,0.0,1.855,0.0,1.4,0.0,0.24,0.0,0.0,0.28,0.0,1.19,0.0,1.86,4.0,1.0,3.96,0.0,0.0,0.0,37.78,0.0,31,515.6821538461538,Eastern,870.4532307692307,1.5,870.4532307692307,773.5232307692307,Annuities pensions,112.035,0.0,112.035,1357.1191618819282,0.0,1357.1191618819282,Rural,,15.378670076330033,2018
31,15392,0,0,0,0,2,0,0,0,2,Index,July to September,2.29,1.985,0.0,0.0,0.0,0.0,1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.425,0.0,1.495,0.0,0.625,0.75,0.0,5.23,0.0,0.0,0.0,0.0,0.775,1.19,0.0,0.0,2.595,0.775,2.35,2.495,0.0,0.0,0.495,4.35,2.805,5.55,8.815,0.0,0.495,0.0,1.445,0.0,0.0,0.0,0.0,3.34,0.95,0.75,0.0,32,389.1133333333333,Yorkshire and the Humber,588.18,1.5,588.18,583.67,Self-employment inc.,125.57,0.0,125.57,547.2212322599734,0.0,547.2212322599734,Urban,,14.9837286766644,2018
32,15393,0,0,0,1,0,0,0,0,1,Index,April to June,0.0,1.25,0.0,0.0,1.05,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.505,1.7,2.145,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.95,2.5,0.0,1.645,1.75,0.0,0.0,0.0,1.5,0.75,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1154.39,London,1738.7509375,1.0,1732.03,1154.39,Wages salaries,44.11,0.0,44.11,484.94561004019016,0.0,484.94561004019016,Urban,,42.05708598729655,2018
33,15394,0,0,0,1,0,0,0,0,1,Index,October to December,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,34,757.81,North East,977.1864903846155,1.0,970.45,757.81,Wages salaries,35.875,0.0,35.875,280.3856304010157,0.0,280.3856304010157,Urban,,20.3363444564392,2018
34,15395,0,0,0,0,0,0,2,0,2,Index,July to September,0.8,1.975,2.86,0.0,0.0,2.4,4.075,1.665,1.665,2.15,3.17,1.245,0.75,0.0,7.585,0.0,7.335,1.5,0.0,0.0,0.0,1.89,0.0,3.225,0.0,0.7,1.75,0.0,1.5,0.0,1.975,0.0,0.0,1.25,0.94,0.97,1.3,0.885,2.5,0.5,0.595,0.0,0.39,1.12,2.78,1.12,0.0,0.5,0.545,1.0,1.85,1.475,2.89,1.25,1.0,0.0,0.95,0.0,0.0,0.0,35,437.1888205128205,Scotland,744.9982307692308,1.5,744.9982307692308,655.7832307692307,Annuities pensions,99.44,0.0,99.44,486.69984971110495,0.0,486.69984971110495,,Rural,9.1316573033455,2018
35,15396,0,1,0,2,0,0,0,0,3,Index,April to June,0.0,2.025,0.5,1.7,0.0,0.0,1.375,0.0,0.0,0.0,5.425,2.74,1.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,1.575,3.495,0.0,1.5,0.625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,2.745,0.0,0.0,0.0,0.0,0.0,0.285,0.6,0.0,1.63,1.35,2.2,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.5,0.0,36,126.10555555555555,Northern Ireland,226.99,1.8,226.99,226.99,Social sec. benefits,77.29,0.0,77.29,335.385,0.0,335.385,,,13.17126294464924,2018
