,unique_id,children_0-2,children_2-5,children_5-18,adults_18-45,adults_45-60,adults_60-65,adults_65-70,adults_70+,no_people,household_type,quarter,rice,bread,buns_biscuits,pasta,cakes_puddings,pastry,other_bread_cereal,beef,pork,lamb,poultry,sausages,bacon_ham,offal_pate,processed_meat,meat,fish,seafood,preserved_seafood,processed_fish,whole_milk,low_milk,preserved_milk,yoghurt,cheese,other_milk,eggs,butter,margarine,peanut_butter,olive_oil,oils,animal_fats,citrus_fruit,bananas,apples,pears,stone_fruits,berries,fruits,dried_fruit_nuts,preserved_fruit,fresh_veg,cabbage,veg,root_veg,dried_veg,preserved_veg,potatoes,tuber_veg,sugar,jam,chocolate,confectionary,ice_cream,sugar_prod,sauces,condiments,misc,other_food,case_no,OECD_disposable_income,region,total_income,OECD_scale,gross_income,weekly_disposable_income,income_source,adult_food_cost,child_food_cost,total_food_cost,adult_total_expenditure,child_total_expenditure,total_expenditure,eng_rural_urb,scot_rural_urb,quarterly_weight,year
10,4923,0,0,0,0,0,2,0,0,2,Index,October to December,0.0,4.37,3.02,0.0,4.435,2.795,2.285,12.97,0.0,0.0,4.06,0.0,2.97,0.0,10.06,0.0,0.0,0.0,0.0,0.885,0.0,0.0,0.255,0.39,3.205,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.78,0.0,0.0,0.0,0.0,1.5,0.62,0.59,0.62,0.55,2.53,0.0,0.0,1.695,3.48,0.0,0.0,4.19,0.0,0.0,0.0,1.89,0.0,0.39,0.0,11,268.28000000000003,Yorkshire and the Humber,411.07,1.5,411.07,402.42,Wages salaries,81.115,0.0,81.115,263.5949319853463,0.0,263.5949319853463,Urban,,18.70449022491047,2016
11,4924,0,1,0,2,0,0,0,0,3,Index,October to December,1.25,3.555,0.0,0.4,3.17,6.625,0.15,0.0,0.0,0.0,6.945,0.99,0.0,0.0,8.595,0.0,0.0,0.0,0.0,1.25,0.395,0.0,0.0,0.295,2.125,1.195,1.495,0.99,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.295,0.0,1.25,0.0,0.7,2.01,0.0,0.85,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,3.58,0.25,0.0,0.0,12,203.82777777777775,Yorkshire and the Humber,407.64,1.8,407.64,366.89,Wages salaries,52.36,0.0,52.36,316.81448753694013,0.0,316.81448753694013,Urban,,18.66328504159084,2016
12,4925,0,0,1,1,2,0,0,0,4,Index,January to March,0.0,6.105,2.925,0.0,1.61,0.0,2.905,2.45,0.0,0.0,4.71,0.0,0.0,0.0,2.45,0.0,1.47,0.0,3.79,0.0,0.0,2.48,0.8,1.5,5.27,1.07,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.885,3.975,0.325,0.76,0.0,1.56,0.0,0.59,0.75,0.0,1.0,0.0,0.0,1.45,0.0,11.825,0.0,0.0,0.0,2.205,0.7,1.5,0.0,13,565.536,Eastern,1732.33,2.5,1732.33,1413.84,Wages salaries,129.57,0.0,129.57,718.557402973197,0.0,718.557402973197,Urban,,35.02887540562044,2017
13,4926,0,0,0,1,0,0,2,0,3,Index,January to March,3.0,5.35,6.92,0.69,0.75,0.0,3.57,0.0,0.0,0.0,5.65,1.0,0.65,0.0,1.7,0.0,1.0,0.0,0.0,2.74,0.0,1.39,0.0,3.5,0.0,1.09,0.0,1.625,0.5,0.0,0.0,0.0,0.0,3.15,0.905,1.25,0.0,0.0,0.0,1.0,1.19,0.0,3.82,1.0,1.875,2.56,0.375,4.92,0.0,0.0,0.32,0.585,0.5,0.5,3.5,0.0,0.6,0.25,4.825,0.0,14,419.95,North West and Merseyside,839.9,2.0,839.9,839.9,Social sec. benefits,92.365,0.0,92.365,490.4635899603293,0.0,490.4635899603293,Urban,,30.120411078578122,2017
14,4927,0,0,0,0,0,0,1,0,1,Index,October to December,0.0,2.075,2.845,0.0,0.0,0.0,1.835,0.0,2.425,0.0,2.0,0.0,2.75,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,2.345,0.0,0.0,2.7,0.0,0.625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.29,1.09,0.0,0.0,2.29,0.67,0.0,0.195,0.0,0.0,0.0,0.8,0.5,0.0,0.85,0.5,0.0,3.5,0.0,0.0,0.0,0.75,0.55,0.0,15,197.742,Northern Ireland,197.742,1.0,197.742,197.742,Social sec. benefits,42.595,0.0,42.595,179.7,0.0,179.7,,,5.20944893464702,2016
15,4928,0,0,1,2,0,0,0,0,3,Wealthy,July to September,0.0,3.2,0.775,1.2,0.0,2.15,4.215,1.64,0.0,0.0,2.25,0.0,1.785,0.0,3.61,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,3.0,3.9,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.655,0.0,0.6,0.0,0.0,3.82,0.0,0.0,0.26,0.885,1.035,0.0,0.0,1.495,0.0,0.0,0.0,2.35,1.725,0.5,0.0,0.0,0.0,1.0,0.0,16,890.0555555555554,Yorkshire and the Humber,2180.935,1.8,2180.935,1602.1,Wages salaries,103.625,0.0,103.625,1115.7330694254658,0.0,1115.7330694254658,Rural,,24.10414287911334,2016
16,4929,0,0,0,0,0,0,0,1,1,Index,July to September,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.72,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,418.59,South East,491.7037740384615,1.0,483.68,418.59,Annuities pensions,12.345,0.0,12.345,133.70347000026916,0.0,133.70347000026916,Rural,,25.365665805304424,2016
17,4930,0,0,0,0,1,0,0,0,1,Index,April to June,0.5,0.5,1.5,0.0,1.1,0.375,0.0,0.0,0.0,0.0,1.755,0.0,0.0,0.0,1.5,0.0,1.495,0.0,0.0,0.0,0.0,2.08,5.785,1.5,0.69,0.0,1.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.965,0.905,1.74,0.0,1.645,0.875,0.0,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.75,0.0,0.0,18,263.25,London,297.9398717948718,1.0,291.6275,263.25,Wages salaries,34.89,0.0,34.89,389.41570332715304,0.0,389.41570332715304,Urban,,27.133824931279555,2016
18,4931,0,0,0,0,0,2,0,0,2,Index,April to June,0.0,1.75,0.5,0.0,0.0,2.6,1.525,2.41,0.0,0.0,0.0,0.0,1.5,0.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.43,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.46,0.77,0.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,19,208.58666666666667,North East,312.88,1.5,312.88,312.88,Annuities pensions,43.38,0.0,43.38,195.3871850450508,0.0,195.3871850450508,Urban,,18.571851928737527,2016
19,4932,0,0,0,1,2,0,0,0,3,Index,April to June,0.0,5.995,5.075,0.495,0.425,1.32,3.15,0.0,0.0,0.0,1.89,0.0,2.535,0.0,1.99,0.0,1.245,0.895,1.09,3.805,0.0,2.79,0.0,2.685,2.635,0.99,0.395,1.27,0.0,0.445,0.0,0.0,0.0,0.765,0.45,0.595,0.395,1.44,3.195,0.675,2.365,0.0,0.61,0.195,2.855,2.5,0.0,2.89,1.48,6.43,0.21,3.85,1.99,0.97,3.51,0.0,1.725,0.0,1.02,0.0,20,455.99,Wales,1037.07,2.0,1037.07,911.98,Wages salaries,185.24,0.0,185.24,886.8430171769977,0.0,886.8430171769977,Urban,,36.73322762598603,2016
20,4933,0,0,0,0,1,1,0,0,2,Index,April to June,0.0,2.875,0.645,0.54,0.0,2.775,4.7,0.0,0.0,0.0,2.59,0.0,0.0,0.0,18.745,0.0,0.0,0.0,1.395,6.695,0.0,8.74,0.0,0.0,1.635,0.75,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,2.04,0.0,3.87,2.98,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,1.765,0.0,0.0,0.65,0.0,0.0,2.07,0.0,2.6,0.0,21,282.0693333333333,North West and Merseyside,541.6359261932129,1.5,423.259,423.104,Social sec. benefits,78.385,0.0,78.385,195.945,0.0,195.945,Urban,,16.904776726308317,2016
21,4934,0,0,0,0,0,0,0,1,1,Index,July to September,0.0,2.325,2.375,0.0,0.0,0.935,1.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.825,0.0,1.875,0.0,0.0,1.25,0.0,0.925,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.6,1.4,0.0,0.0,0.0,0.0,2.655,0.0,0.0,0.0,0.0,0.0,22,660.42,South East,777.7440544871795,1.0,771.205,660.42,Investment income,59.07,0.0,59.07,623.5638864670286,0.0,623.5638864670286,Urban,,17.478015575569625,2016
22,4935,0,0,1,0,1,1,0,0,3,Index,April to June,0.0,0.94,2.275,0.0,2.12,0.0,6.015,1.875,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,3.25,4.195,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.395,0.585,0.375,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.72,0.0,1.185,1.595,0.0,3.405,0.595,1.5,1.05,0.0,0.5,5.77,2.49,0.0,1.5,0.0,2.91,2.48,23,454.3611111111111,North West and Merseyside,842.8725,1.8,842.8725,817.85,Wages salaries,107.97,7.95,115.92,582.4745005735933,8.05,590.5245005735934,Rural,,11.974163794430527,2016
23,4936,0,0,0,0,0,0,0,1,1,Index,July to September,1.25,1.625,1.135,0.925,1.0,0.0,2.74,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.25,0.0,6.0,0.0,0.0,5.6,0.0,0.245,0.0,1.8,0.875,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.47,0.0,0.0,1.0,0.0,0.0,0.3,0.25,0.0,1.175,1.655,2.5,1.75,0.64,2.375,0.0,0.0,3.0,0.0,0.0,0.0,2.145,0.295,0.0,0.0,24,312.332,London,352.1630336538461,1.0,344.337,312.332,Social sec. benefits,76.355,0.0,76.355,290.9071650210309,0.0,290.9071650210309,Urban,,30.5612300636772,2016
24,4937,0,0,0,2,0,0,0,0,2,Index,July to September,0.0,1.7,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.75,0.445,0.0,0.0,0.0,0.0,0.0,0.35,0.135,0.25,0.0,1.74,2.0,0.0,0.325,1.645,0.445,0.0,0.74,1.505,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.85,1.72,0.0,25,618.6470666666667,South West,1122.9729487179488,1.5,1057.605,927.9706,Wages salaries,98.69,0.0,98.69,750.651310188427,0.0,750.651310188427,Urban,,31.26937167273456,2016
25,4938,0,0,0,1,1,0,0,0,2,Index,October to December,0.27,1.335,1.09,0.0,2.175,1.005,0.0,1.15,0.0,1.22,1.635,0.0,1.25,0.0,2.955,0.0,0.0,0.0,0.0,3.54,0.0,1.715,0.0,0.0,1.2,1.33,0.0,0.0,0.0,0.0,1.065,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,0.855,0.4,0.865,0.0,0.8,0.535,0.4,0.0,0.0,2.5,0.5,0.0,0.0,4.515,0.0,0.0,0.0,26,473.97333333333336,Wales,826.34,1.5,826.34,710.96,Self-employment inc.,72.67,0.0,72.67,369.18574301504447,0.0,369.18574301504447,Urban,,19.56937420817397,2016
26,4939,0,0,0,0,0,0,0,2,2,Pensioner,July to September,0.0,1.35,0.5,0.135,0.995,0.0,2.72,7.0,0.0,0.0,0.0,3.02,1.1,0.0,1.145,0.0,0.0,0.0,0.0,0.0,0.0,1.945,0.0,1.0,0.0,0.0,0.395,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.34,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.2,0.645,0.35,0.0,0.0,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,27,225.36,Scotland,352.46,1.5,352.46,338.04,Social sec. benefits,60.01,0.0,60.01,203.46242538251937,0.0,203.46242538251937,,Urban,18.106008038466474,2016
27,4940,0,0,0,0,0,0,0,1,1,Index,January to March,0.0,1.275,3.02,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,1.25,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,0.875,0.285,0.55,0.0,1.0,2.75,0.0,0.0,0.0,0.6,0.0,3.275,0.08,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,252.562,South East,279.5799967948718,1.0,273.6245,252.562,Social sec. benefits,30.86,0.0,30.86,193.75834546800476,0.0,193.75834546800476,Urban,,38.61935609801953,2017
28,4941,0,0,3,2,0,0,0,0,5,Index,April to June,0.0,4.25,7.255,0.0,0.0,2.95,4.67,4.5,0.0,0.0,5.345,1.5,1.0,0.0,21.195,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,1.94,0.49,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.925,3.535,3.5,0.975,0.0,6.96,0.0,0.0,0.0,1.355,0.9,2.425,0.215,0.0,1.62,0.995,2.395,0.285,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,243.66666666666666,Eastern,644.84,2.4,644.84,584.8,Wages salaries,126.33,0.3,126.63,548.3963378466959,6.8,555.1963378466959,Urban,,14.36928623964711,2016
29,4942,0,0,0,0,1,1,0,0,2,Index,July to September,0.0,4.31,0.765,0.125,1.45,0.0,1.0,9.96,0.0,0.0,2.5,2.5,0.75,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,2.615,0.0,0.0,1.25,0.0,0.0,4.0,0.0,0.495,0.0,0.6,0.0,0.0,0.135,0.445,0.0,0.0,2.645,0.0,0.0,0.75,0.0,0.0,0.75,1.6,0.575,0.88,2.25,1.225,0.225,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,30,302.16,Scotland,497.24,1.5,497.24,453.24,Wages salaries,100.09,0.0,100.09,409.15211354471313,0.0,409.15211354471313,,Urban,18.95933727238911,2016
30,4943,0,1,0,2,0,0,0,0,3,Index,October to December,0.19,0.96,1.495,0.13,4.475,0.0,2.45,0.0,0.0,0.0,0.635,0.0,0.0,0.0,0.4,0.0,0.785,0.0,0.0,0.0,0.0,2.04,0.0,1.3,4.9,0.9,0.625,0.0,0.425,0.0,0.0,0.0,0.0,0.98,1.11,0.92,0.305,0.0,0.715,0.13,0.0,0.0,0.22,0.11,0.0,0.51,0.0,0.22,0.0,0.0,0.0,0.0,1.015,0.0,0.0,0.0,0.17,0.0,0.45,0.0,31,841.5513333333333,Eastern,1931.21,1.8,1845.63,1514.7924,Wages salaries,72.065,0.0,72.065,864.4316840768881,0.0,864.4316840768881,Urban,,20.94814916241262,2016
31,4944,1,1,0,2,0,0,0,0,4,Index,October to December,0.0,1.97,0.92,0.2,0.945,0.43,1.665,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.0,0.0,8.53,0.0,0.775,1.095,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205,1.495,0.0,0.845,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.195,0.5,0.0,1.19,0.495,1.31,0.0,0.32,3.09,1.215,1.495,0.0,1.78,0.0,0.0,0.0,32,210.06019047619046,Scotland,491.0575,2.1,143.9275,441.1264,Wages salaries,41.7,0.0,41.7,297.1665585200748,0.0,297.1665585200748,,Urban,22.898561028613997,2016
32,4945,0,0,0,0,1,1,0,0,2,Index,January to March,0.0,3.79,1.785,0.0,0.65,0.0,3.805,3.25,0.0,0.0,0.0,0.0,0.445,0.0,0.0,0.0,7.5,0.0,1.23,3.47,0.0,2.82,0.0,2.68,2.72,4.82,1.875,0.89,0.0,0.0,1.245,0.0,0.0,2.765,1.79,3.515,2.365,1.18,0.0,0.0,3.19,0.0,4.41,1.725,7.43,5.985,1.415,3.31,3.485,0.0,0.0,0.65,2.835,0.75,0.0,0.0,1.55,0.0,2.525,0.0,33,259.24666666666667,Northern Ireland,388.87,1.5,388.87,388.87,Annuities pensions,161.425,0.0,161.425,449.095,0.0,449.095,,,4.83143559900127,2017
33,4946,0,0,2,2,0,0,0,0,4,Index,April to June,0.0,1.37,3.315,0.0,0.0,1.5,3.14,4.385,0.0,0.0,0.0,3.35,0.0,0.325,4.87,0.0,0.0,0.0,2.33,0.0,0.0,1.225,0.0,3.55,4.55,1.7,1.885,0.0,1.0,0.0,0.0,0.0,0.0,2.295,1.245,1.115,0.0,3.25,3.735,2.05,0.0,0.56,1.86,0.5,2.18,1.84,0.0,2.43,0.0,1.23,0.0,0.0,0.5,0.5,0.0,0.0,0.45,0.0,0.0,0.0,34,432.6923809523809,Eastern,952.29,2.1,952.29,908.654,Wages salaries,88.0,1.5,89.5,636.8177293514934,2.5,639.3177293514934,Rural,,18.10700248208356,2016
34,4947,0,0,0,0,1,0,0,0,1,Index,January to March,0.0,0.74,0.045,0.0,1.84,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,2.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,1.215,0.0,0.0,1.33,0.0,0.0,0.0,35,238.12,Yorkshire and the Humber,263.30397435897436,1.0,0.0,238.12,Wages salaries,22.72,0.0,22.72,118.45119513296169,0.0,118.45119513296169,Urban,,26.27326543681971,2017
35,4948,0,0,1,2,0,0,0,0,3,Index,October to December,0.0,2.41,1.67,0.485,2.185,3.47,2.555,1.25,4.3,0.0,0.0,0.0,5.22,0.0,9.1,0.0,0.0,1.18,0.0,2.235,0.0,4.035,0.0,1.0,8.79,0.0,0.615,0.0,1.0,0.0,0.0,0.485,0.0,0.0,0.0,0.445,0.5,0.0,1.0,1.25,0.0,0.0,0.545,0.41,0.0,0.915,0.0,1.885,0.0,7.295,0.0,0.0,0.13,1.82,1.465,1.0,4.6,0.0,1.705,0.0,36,225.2408888888889,Wales,478.85,1.8,469.23,405.4336,Wages salaries,113.655,5.175,118.83,377.49792280534274,6.425,383.9229228053427,Rural,,21.05734244609805,2016
