,unique_id,children_0-2,children_2-5,children_5-18,adults_18-45,adults_45-60,adults_60-65,adults_65-70,adults_70+,no_people,household_type,quarter,rice,bread,buns_biscuits,pasta,cakes_puddings,pastry,other_bread_cereal,beef,pork,lamb,poultry,sausages,bacon_ham,offal_pate,processed_meat,meat,fish,seafood,preserved_seafood,processed_fish,whole_milk,low_milk,preserved_milk,yoghurt,cheese,other_milk,eggs,butter,margarine,peanut_butter,olive_oil,oils,animal_fats,citrus_fruit,bananas,apples,pears,stone_fruits,berries,fruits,dried_fruit_nuts,preserved_fruit,fresh_veg,cabbage,veg,root_veg,dried_veg,preserved_veg,potatoes,tuber_veg,sugar,jam,chocolate,confectionary,ice_cream,sugar_prod,sauces,condiments,misc,other_food,case_no,OECD_disposable_income,region,total_income,OECD_scale,gross_income,weekly_disposable_income,income_source,adult_food_cost,child_food_cost,total_food_cost,adult_total_expenditure,child_total_expenditure,total_expenditure,eng_rural_urb,scot_rural_urb,quarterly_weight,year
10,20844,0,0,0,0,0,0,0,2,2,Index,October to December,0.625,4.385,5.675,0.0,2.46,0.0,3.82,6.145,0.0,0.0,0.0,3.145,0.0,0.0,3.175,0.0,3.25,0.0,0.0,1.545,0.0,1.47,0.0,1.025,3.845,0.37,0.775,0.8,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.92,1.0,0.0,4.565,0.0,1.425,0.0,3.02,0.76,0.0,0.7,0.265,0.0,0.5,0.0,6.475,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,639.7688205128205,Eastern,978.1132307692308,1.5,978.1132307692308,959.6532307692307,Annuities pensions,154.33,0.0,154.33,761.9953248099516,0.0,761.9953248099516,Urban,,18.632789950890288,2019
11,20845,0,0,1,1,0,0,0,0,2,Index,January to March,1.65,3.97,3.025,3.25,0.0,3.4,2.0,2.345,0.0,0.0,2.5,1.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.525,0.3,1.05,0.775,0.0,1.0,0.0,1.0,0.0,0.3,0.28,0.0,0.0,1.425,2.425,0.65,1.425,0.895,4.39,1.08,4.505,3.225,0.0,13.595,1.125,2.625,0.0,0.8,0.75,0.0,0.0,0.0,2.15,0.0,1.225,0.0,12,621.352,Northern Ireland,1029.92,1.3,1003.0,807.7576,Wages salaries,92.735,0.0,91.435,447.4811179692307,0.5,446.68111796923074,,,10.07145304789697,2020
12,20846,0,0,0,0,1,0,0,0,1,Index,April to June,0.55,2.09,0.795,0.0,0.0,0.335,0.395,0.0,2.875,0.0,2.5,0.0,0.0,0.625,4.275,0.0,2.99,0.0,0.0,3.425,0.0,1.09,0.0,1.265,2.135,0.475,0.45,1.525,0.0,0.0,0.0,0.0,0.0,0.32,0.88,1.57,0.0,0.745,1.47,0.745,0.0,0.0,2.25,0.52,3.605,2.275,0.0,1.435,0.95,1.69,0.0,0.0,1.245,0.7,0.0,0.0,0.495,0.0,0.745,0.0,13,692.3,Yorkshire and the Humber,861.214423076923,1.0,846.15,692.3,Annuities pensions,92.325,0.0,92.325,667.2745324947589,0.0,667.2745324947589,Rural,,20.22943250857809,2019
13,20847,0,0,0,2,0,0,0,0,2,Index,October to December,0.0,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,1.0,0.895,0.475,0.0,14,427.92,Scotland,710.13,1.5,710.13,641.88,Wages salaries,41.87,0.0,41.87,252.79781478298236,0.0,252.79781478298236,,Urban,14.868521158360187,2019
14,20848,0,0,0,0,0,2,0,0,2,Index,July to September,0.0,1.62,2.0,0.0,2.0,0.0,2.41,1.655,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,1.69,0.0,4.945,0.0,2.0,1.75,0.495,0.5,0.0,0.0,0.0,0.0,0.0,1.47,0.675,2.0,1.6,0.0,0.3,2.325,0.0,0.0,0.0,0.725,0.275,1.2,0.25,0.0,2.345,0.0,0.0,0.99,0.0,3.78,0.0,5.5,0.0,0.0,0.0,0.0,0.0,15,437.80133333333333,East Midlands,787.232,1.5,787.232,656.702,Wages salaries,66.35,0.0,66.35,329.0187650707315,0.0,329.0187650707315,Rural,,23.132411345330013,2019
15,20849,1,1,0,2,0,0,0,0,4,Index,October to December,1.905,0.97,0.46,0.73,0.0,2.04,1.56,0.0,0.0,0.0,0.0,2.34,0.0,0.0,5.71,0.0,0.0,0.0,2.99,0.745,1.665,0.0,0.0,1.495,3.695,1.77,2.945,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.39,0.665,0.33,0.0,4.76,0.745,1.68,0.245,0.31,0.0,0.0,2.02,0.0,4.015,0.0,3.325,0.0,0.0,0.945,1.785,0.0,0.0,0.26,0.0,0.57,0.0,16,613.6476190476191,Yorkshire and the Humber,1538.56,2.1,1153.94,1288.66,Wages salaries,83.655,0.0,83.655,516.4819062752636,0.0,516.4819062752636,Urban,,22.380919926524058,2019
16,20850,0,0,0,0,1,0,0,1,2,Index,July to September,0.0,0.89,5.095,0.0,1.415,2.57,1.96,0.0,0.0,0.0,0.0,0.0,0.745,0.0,20.45,0.0,5.0,0.0,0.0,0.0,0.0,2.25,0.0,1.69,0.0,1.495,0.45,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.425,1.77,0.0,0.24,0.0,1.42,0.0,0.53,0.0,0.0,0.425,1.49,3.04,0.32,0.0,6.055,0.0,1.635,0.0,0.495,0.0,0.0,0.0,17,578.105435897436,Scotland,972.4581538461539,1.5,972.4581538461539,867.1581538461539,Wages salaries,65.685,0.0,65.685,289.4730553315296,0.0,289.4730553315296,,Urban,12.035328674112852,2019
17,20851,0,0,0,1,0,0,0,0,1,Index,October to December,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,1.805,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,346.05,Yorkshire and the Humber,411.57927884615384,1.0,404.35,346.05,Wages salaries,22.255,0.0,22.255,221.64501725032648,0.0,221.64501725032648,Urban,,16.879133357206722,2019
18,20852,0,0,0,2,0,0,2,0,4,Index,July to September,0.0,6.375,6.945,0.0,8.175,4.215,4.58,0.0,2.28,0.0,4.735,2.745,0.705,0.0,14.07,0.0,0.0,0.0,0.0,0.0,2.115,0.97,0.0,2.31,3.67,2.03,0.47,3.75,0.72,0.0,0.0,1.085,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.35,1.345,0.0,2.375,2.0,5.26,1.79,0.685,3.435,0.5,0.0,0.0,2.61,0.0,5.82,0.0,19,532.9833415384616,South West,1505.9701538461538,2.5,1498.2801538461538,1332.4583538461538,Wages salaries,185.315,0.0,185.315,795.637068566134,0.0,795.637068566134,Urban,,16.946500328759853,2019
19,20853,0,0,1,2,1,0,0,0,4,Index,January to March,0.0,3.43,0.5,1.375,4.51,0.0,0.395,0.0,0.0,0.0,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.195,0.345,0.0,1.25,1.0,0.0,0.0,0.0,0.805,0.0,5.305,0.0,0.0,0.0,0.0,0.845,0.0,0.0,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20,158.268,London,543.6700000000001,2.5,395.67,395.67,Social sec. benefits,84.285,2.425,86.26,357.3188073322142,2.425,354.2938073322142,Urban,,42.91710935191327,2020
20,20854,0,0,0,2,0,0,0,0,2,Index,January to March,0.8,0.74,0.945,0.0,0.0,0.75,0.225,0.0,0.0,0.0,0.0,1.25,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.595,6.195,0.0,0.825,0.745,0.0,0.0,0.995,0.0,0.0,0.375,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.875,0.295,1.57,1.945,1.15,1.245,0.0,0.745,0.0,0.0,0.5,0.0,0.0,0.0,0.325,0.0,0.0,0.0,21,207.70666666666668,Scotland,364.64,1.5,364.64,311.56,Wages salaries,49.72,0.0,49.72,178.05434936844892,0.0,178.05434936844892,,Urban,23.33942253695676,2020
21,20855,0,0,0,2,0,0,0,0,2,Index,July to September,0.0,4.66,0.525,0.225,1.6,3.25,2.835,2.85,1.495,0.0,5.24,1.49,2.29,0.425,5.425,0.0,3.25,3.29,0.0,0.0,0.75,0.0,0.0,0.225,4.58,3.475,1.225,0.0,0.0,0.0,0.0,0.0,0.0,0.715,0.14,1.595,0.0,0.0,1.145,0.0,0.0,0.0,1.335,0.0,1.985,1.5,0.0,0.995,1.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,22,469.44,Scotland,835.92,1.5,835.92,704.16,Wages salaries,76.515,0.0,76.515,660.4988987787693,0.0,660.4988987787693,,Urban,11.845477695964643,2019
22,20856,0,0,1,1,0,0,0,0,2,Index,April to June,0.0,0.65,1.725,0.75,1.51,0.885,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,3.42,0.45,2.315,0.0,3.785,2.45,2.565,1.425,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.365,0.0,0.0,1.155,0.0,1.37,2.075,0.0,5.225,0.5,0.5,0.0,0.0,0.825,1.88,1.475,0.0,1.0,0.0,0.775,0.0,23,249.06923076923078,Scotland,356.7235016025641,1.3,331.87,323.79,Wages salaries,52.03,1.2,53.23,248.64779465205527,1.2,249.84779465205528,,Urban,10.87646810563299,2019
23,20857,0,0,0,1,0,0,0,0,1,Index,October to December,0.0,0.5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615,0.0,0.0,0.0,0.395,0.0,1.195,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.345,0.495,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.995,0.825,0.0,0.0,0.74,0.0,0.0,0.47,0.0,0.0,0.495,0.92,0.0,0.0,0.0,0.0,1.195,0.0,0.7,0.0,0.0,0.0,24,444.39,West Midlands,490.5779326923077,1.0,484.75,444.39,Wages salaries,17.825,0.0,17.825,253.4243340744997,0.0,253.4243340744997,Urban,,26.96099128557791,2019
24,20858,0,0,0,1,0,0,0,0,1,Index,October to December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,240.192,North West & Merseyside,362.6681225474302,1.0,240.192,240.192,Social sec. benefits,44.655,0.0,44.655,111.33961538461539,0.0,111.33961538461539,Urban,,35.89435091756265,2019
25,20859,0,0,0,0,0,0,0,2,2,Index,October to December,0.0,3.015,1.8,0.0,1.125,0.0,2.375,0.0,0.0,2.0,0.0,0.8,1.5,0.0,12.2,0.0,0.0,0.0,2.375,0.0,0.0,3.1,0.0,4.01,4.05,1.5,1.5,0.75,1.05,0.0,0.0,0.0,0.0,0.0,0.835,0.8,1.0,0.925,6.96,0.5,3.91,1.1,0.45,0.325,2.8,0.4,0.0,1.625,0.8,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.61,0.0,2.8,0.0,26,773.6821538461539,Eastern,1394.6632307692307,1.5,1394.6632307692307,1160.5232307692308,Wages salaries,122.765,0.0,122.765,992.0218412958785,0.0,992.0218412958785,Rural,,18.632789950890288,2019
26,20860,0,0,0,1,0,2,0,0,3,Index,July to September,0.8,2.8,6.58,0.5,2.75,0.0,6.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.325,0.0,5.225,0.0,4.6,4.29,0.0,0.845,0.75,0.0,0.0,0.0,0.0,0.0,0.775,0.755,0.0,0.0,1.75,5.5,0.395,0.0,0.0,0.75,0.0,4.025,0.0,0.0,2.645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.645,0.5,0.0,0.0,27,132.92,East Midlands,607.37,2.0,607.37,265.84,Annuities pensions,134.415,0.0,134.415,2165.938293374358,0.0,2165.938293374358,Rural,,25.27782388890473,2019
27,20861,0,0,2,0,2,0,0,0,4,Index,July to September,1.24,5.195,5.975,0.765,2.54,0.0,5.055,1.295,1.72,0.0,2.05,1.545,1.875,0.3,7.56,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,1.24,6.78,0.945,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,1.475,0.0,0.0,1.425,1.11,0.35,0.595,0.785,0.715,0.0,5.995,0.6,1.225,0.55,0.0,4.835,3.395,1.0,1.095,1.13,0.0,0.0,0.0,28,250.7130434782609,Scotland,649.8,2.3,649.42,576.64,Wages salaries,149.89,0.5,150.39,615.3538234949636,0.5,615.8538234949636,,Urban,12.473922490549299,2019
28,20862,0,0,0,0,0,0,0,2,2,Index,July to September,0.0,3.645,2.87,0.0,0.295,1.93,2.065,0.0,1.99,0.0,2.0,0.0,2.875,0.0,5.47,0.0,1.79,0.0,1.945,1.5,0.0,1.88,0.49,0.93,1.74,0.795,0.4,0.0,1.575,0.0,0.0,0.545,0.0,0.93,0.79,0.5,0.0,0.41,2.49,2.8,0.0,0.0,2.87,0.325,1.835,4.47,0.0,1.065,1.22,2.26,0.295,0.76,0.79,0.625,0.0,0.0,0.205,0.0,2.035,0.0,29,187.51753846153846,West Midlands,404.94606436190605,1.5,281.2763076923077,281.2763076923077,Social sec. benefits,147.19,0.0,147.19,377.4246452653181,0.0,377.4246452653181,Urban,,15.807986058224177,2019
29,20863,0,0,0,0,0,1,1,0,2,Index,October to December,0.0,2.525,0.0,0.0,1.3,0.0,1.495,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4.715,0.0,0.0,0.0,4.62,1.625,0.0,4.05,0.0,1.75,4.275,0.0,0.945,0.9,0.0,0.0,0.0,2.35,0.0,0.195,1.0,3.84,0.0,0.0,1.71,0.0,7.635,1.99,3.5,1.375,3.6,1.215,0.0,2.185,0.96,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,349.4213333333333,South East,609.902,1.5,609.902,524.132,Annuities pensions,115.88,0.0,115.88,653.6247660452945,0.0,653.6247660452945,Rural,,23.70054009417495,2019
30,20864,0,1,3,1,0,0,0,0,5,Index,April to June,0.625,0.5,1.485,0.0,1.455,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.79,0.0,3.14,0.0,0.0,0.745,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.6,0.0,0.0,0.395,0.0,0.0,0.0,0.0,0.625,0.725,0.94,0.4,0.0,1.635,1.35,3.715,0.0,0.75,0.0,0.5,0.0,31,150.83333333333331,North West & Merseyside,381.90509615384616,2.4000000000000004,362.0,362.0,Social sec. benefits,40.145,7.09,49.235,271.2840308917929,10.59,278.8740308917929,Urban,,13.49443900788784,2019
31,20865,0,0,0,0,0,0,0,2,2,Index,October to December,0.0,2.0,1.425,0.0,1.6,1.0,3.5,0.0,0.0,0.0,0.0,0.0,1.435,0.0,2.9,0.0,2.25,0.0,0.0,1.0,0.0,2.425,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.19,1.5,0.0,0.0,0.6,0.75,2.6,0.0,0.0,0.0,0.0,1.1,0.0,0.5,0.75,2.125,0.0,32,381.4908717948718,South East,662.7763076923077,1.5,662.7763076923077,572.2363076923077,Annuities pensions,54.95,0.0,54.95,358.30777149155034,0.0,358.30777149155034,Urban,,19.97701949291279,2019
32,20866,0,0,0,0,0,0,0,1,1,Index,April to June,0.0,1.0,0.345,0.0,2.71,0.0,0.595,0.0,0.0,0.0,0.0,0.75,1.86,0.0,2.875,0.0,0.95,0.0,0.0,0.0,0.69,0.35,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.945,0.0,0.395,0.0,0.0,2.355,0.445,0.0,0.0,0.0,0.0,0.25,0.0,33,242.80815384615383,Northern Ireland,242.80815384615383,1.0,242.80815384615383,242.80815384615383,Social sec. benefits,19.88,0.0,19.88,127.845,0.0,127.845,,,6.54259606109786,2019
33,20867,0,0,0,0,1,0,0,0,1,Index,July to September,0.0,0.425,0.0,2.45,0.0,0.0,3.7,0.0,0.0,7.25,0.0,0.0,2.0,0.0,1.755,0.0,2.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,3.25,2.1,2.125,0.835,0.0,0.0,0.0,6.495,0.0,2.105,0.0,0.0,0.0,1.75,10.75,0.0,0.405,0.0,1.85,0.0,9.815,10.06,0.0,0.27,1.5,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.05,2.84,1.0,0.0,34,261.512,Scotland,389.56542160865206,1.0,261.512,261.512,Social sec. benefits,185.735,0.0,185.735,331.9185775676837,0.0,331.9185775676837,,Urban,12.84103497510593,2019
34,20868,0,0,0,0,0,0,0,2,2,Index,July to September,0.0,2.95,0.0,0.0,1.3,0.0,1.78,5.205,0.0,1.485,2.0,0.5,1.5,3.375,2.535,0.0,0.0,0.0,0.0,0.0,1.1,2.095,0.0,0.995,0.495,0.6,1.1,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.25,0.0,0.0,1.475,0.0,0.75,2.165,0.0,0.0,0.855,1.825,0.0,0.0,0.0,0.0,0.575,0.0,1.925,0.0,0.75,0.0,35,411.40215384615385,Scotland,709.8832307692307,1.5,709.8832307692307,617.1032307692308,Annuities pensions,66.8,0.0,66.8,254.5475812532341,0.0,254.5475812532341,,Urban,7.491083043656541,2019
